2797,Madhepura,M,10,Bihar,11,Madhepura
2798,Madhoganj,N.P.,9,Uttar Pradesh,25,Hardoi
2799,Madhogarh,N.P.,9,Uttar Pradesh,35,Jalaun 
2800,Madhubani,M,10,Bihar,5,Madhubani
2801,Madhugiri,T.M.C,29,Karnataka,18,Tumkur
2802,Madhupur,M,20,Jharkhand,7,Deoghar
2803,Madhusudanpur,C.T.,19,West Bengal,12,Hugli 
2804,Madhyamgram,M,19,West Bengal,11,North Twentyfour Parganas
2805,Madikeri,T.M.C,29,Karnataka,25,Kodagu
2806,Madippakkam,C.T.,33,Tamil Nadu,3,Kancheepuram
2807,Madukkarai,T.P.,33,Tamil Nadu,12,Coimbatore
2808,Madukkur,T.P.,33,Tamil Nadu,21,Thanjavur
2809,Madurai,M.Corp.,33,Tamil Nadu,24,Madurai
2810,Maduranthakam,M,33,Tamil Nadu,3,Kancheepuram
2811,Maduravoyal,T.P,33,Tamil Nadu,1,Thiruvallur
2812,Magadi,T.M.C,29,Karnataka,21,Bangalore Rural
2813,Magam,N.A.C.,1,Jammu & Kashmir,4,Badgam
2814,Maghar,N.P.,9,Uttar Pradesh,56,Sant Kabir Nagar
2815,Mahabaleshwar,M.Cl.,27,Maharashtra,31,Satara
2816,Mahaban,N.P.,9,Uttar Pradesh,14,Mathura
2817,Mahad,M.Cl.,27,Maharashtra,24,Raigarh
2818,Mahadevapura,C.M.C,29,Karnataka,20,Bangalore
2819,Mahadula,C.T.,27,Maharashtra,9,Nagpur
2820,Mahalingpur,T.M.C,29,Karnataka,2,Bagalkot
2821,Maham,M.C.,6,Haryana,14,Rohtak
2822,Maharajganj,N.A.,10,Bihar,16,Siwan
2823,Maharajpur,N.P.,23,Madhya Pradesh,9,Chhatarpur
2824,Mahasamund,M,22,Chhattisgarh,12,Mahasamund
2825,Mahbubnagar,0,28,Andhra Pradesh,7,Mahbubnagar
2826,Mahe,M,34,Pondicherry *,3,Mahe
2827,Mahemdavad,M,24,Gujarat,16,Kheda
2828,Mahendragarh,M.C,6,Haryana,16,Mahendragarh
2829,Mahesana,M,24,Gujarat,4,Mahesana
2830,Maheshtala,M,19,West Bengal,18,South Twentyfour Parganas
2831,Maheshwar,N.P.,23,Madhya Pradesh,27,West Nimar
2832,Mahiari,C.T.,19,West Bengal,16,Haora 
2833,Mahidpur,M,23,Madhya Pradesh,21,Ujjain
2834,Mahilpur,N.P.,3,Punjab,5,Hoshiarpur
2835,Mahira,C.T.,19,West Bengal,9,Barddhaman 
2836,Mahmudabad,M.B.,9,Uttar Pradesh,24,Sitapur
2837,Mahnar Bazar,M,10,Bihar,18,Vaishali
2838,Mahoba,M.B.,9,Uttar Pradesh,39,Mahoba
2839,Maholi,N.P.,9,Uttar Pradesh,24,Sitapur
2840,Mahona,N.P.,9,Uttar Pradesh,27,Lucknow
2841,Mahrajganj,N.P.,9,Uttar Pradesh,28,Rae Bareli
2842,Mahrajganj,M.B.,9,Uttar Pradesh,57,Maharajganj
2843,Mahrajganj,N.P.,9,Uttar Pradesh,61,Azamgarh
2844,Mahroni,N.P.,9,Uttar Pradesh,37,Lalitpur
2845,Mahu Kalan,C.T.,8,Rajasthan,10,Sawai Madhopur
2846,Mahua Dabra Haripura,N.P,5,Uttaranchal,12,Udham Singh Nagar
2847,Mahua Kheraganj,N.P,5,Uttaranchal,12,Udham Singh Nagar
2848,Mahudha,M,24,Gujarat,16,Kheda
2849,Mahur,T.C.,18,Assam,20,North Cachar Hills
2850,Mahuva,M,24,Gujarat,14,Bhavnagar
2851,Mahuvar,C.T.,24,Gujarat,24,Navsari
2852,Mahwa,C.T.,8,Rajasthan,11,Dausa
2853,Maibong,T.C.,18,Assam,20,North Cachar Hills
2854,Maihar,M,23,Madhya Pradesh,13,Satna
2855,Mailani,N.P.,9,Uttar Pradesh,23,Kheri
2856,Mainaguri,C.T.,19,West Bengal,2,Jalpaiguri 
2857,Maindargi,M.Cl.,27,Maharashtra,30,Solapur
2858,Mainpuri,M.B.,9,Uttar Pradesh,18,Mainpuri
2859,Mairang,T.C.,17,Meghalaya,4,West Khasi Hills
2860,Mairwa,N.A.,10,Bihar,16,Siwan
2861,Maithon,C.T.,20,Jharkhand,12,Dhanbad
2862,Majgaon,C.T.,18,Assam,11,Sonitpur
2863,Majhara Pipar Ehatmali,C.T.,9,Uttar Pradesh,26,Unnao
2864,Majhauli Raj,N.P.,9,Uttar Pradesh,60,Deoria
2865,Majholi,N.P.,23,Madhya Pradesh,39,Jabalpur
2866,Majitha,M.Cl.,3,Punjab,2,Amritsar
2867,Makarba,C.T.,24,Gujarat,7,Ahmadabad
2868,Makardaha,C.T.,19,West Bengal,16,Haora 
2869,Makhdumpur,N.A.,10,Bihar,33,Jehanabad 
2870,Makhu,N.P.,3,Punjab,11,Firozpur
2871,Makrana,M,8,Rajasthan,14,Nagaur
2872,Makronia,C.T.,23,Madhya Pradesh,11,Sagar
2873,Maksi,N.P.,23,Madhya Pradesh,22,Shajapur
2874,Maktampur,C.T.,24,Gujarat,21,Bharuch
2875,Makum,T.C.,18,Assam,14,Tinsukia
2876,Makundapur,C.T.,21,Orissa,19,Ganjam
2877,Mal,M,19,West Bengal,2,Jalpaiguri 
2878,Malaj Khand,M,23,Madhya Pradesh,45,Balaghat
2879,Malappuram,M,32,Kerala,5,Malappuram
2880,Malavalli,T.M.C,29,Karnataka,22,Mandya
2881,Malegaon,M.Cl.,27,Maharashtra,20,Nashik
2882,Malerkotla,M.Cl.,3,Punjab,16,Sangrur
2883,Malhargarh,N.P.,23,Madhya Pradesh,19,Mandsaur
2884,Malihabad,N.P.,9,Uttar Pradesh,27,Lucknow
2885,Malkajgiri,M,28,Andhra Pradesh,6,Rangareddi
2886,Malkangiri,N.A.C.,21,Orissa,30,Malkangiri
2887,Malkapur,M.Cl.,27,Maharashtra,4,Buldana
2888,Malkapur,C.T.,27,Maharashtra,5,Akola
2889,Malkapur,M.Cl.,27,Maharashtra,34,Kolhapur
2890,Malkera,C.T.,20,Jharkhand,12,Dhanbad
2891,Mallamooppampatti,C.T.,33,Tamil Nadu,8,Salem
2892,Mallankinaru,T.P.,33,Tamil Nadu,26,Virudhunagar
2893,Mallar,C.T.,29,Karnataka,16,Udupi
2894,Mallasamudram,T.P.,33,Tamil Nadu,9,Namakkal
2895,Mallawan,M.B.,9,Uttar Pradesh,25,Hardoi
2896,Mallur,T.P.,33,Tamil Nadu,8,Salem
2897,Maloud,N.P.,3,Punjab,9,Ludhiana
2898,Malout,M.Cl.,3,Punjab,12,Muktsar
2899,Malpur,C.T.,24,Gujarat,5,Sabar Kantha
2900,Malpura,M,8,Rajasthan,22,Tonk
2901,Malur,T.M.C,29,Karnataka,19,Kolar
2902,Malwan,M.Cl.,27,Maharashtra,33,Sindhudurg
2903,Mamallapuram,T.P.,33,Tamil Nadu,3,Kancheepuram
2904,Mamit,C.T.,15,Mizoram,1,Mamit
2905,Mamsapuram,T.P.,33,Tamil Nadu,26,Virudhunagar
2906,Manachanallur,T.P.,33,Tamil Nadu,15,Tiruchirappalli
2907,Manadur,C.T.,27,Maharashtra,35,Sangli
2908,Manali,T.P,33,Tamil Nadu,1,Thiruvallur
2909,Manali,N.P.,2,Himachal Pradesh,4,Kullu
2910,Manalmedu,T.P.,33,Tamil Nadu,19,Nagapattinam
2911,Manalurpet,T.P.,33,Tamil Nadu,7,Viluppuram
2912,Manamadurai,T.P.,33,Tamil Nadu,23,Sivaganga
2913,Manapakkam,C.T.,33,Tamil Nadu,3,Kancheepuram
2914,Manapparai,M,33,Tamil Nadu,15,Tiruchirappalli
2915,Manasa,N.P.,23,Madhya Pradesh,18,Neemuch
2916,Manavadar,M,24,Gujarat,12,Junagadh
2917,Manavalakurichi,T.P.,33,Tamil Nadu,30,Kanniyakumari
2918,Manawar,M,23,Madhya Pradesh,25,Dhar
2919,Manchar,C.T.,27,Maharashtra,25,Pune
2920,Mancherial,M,28,Andhra Pradesh,1,Adilabad
2921,Mandaikadu,T.P.,33,Tamil Nadu,30,Kanniyakumari
2922,Mandalgarh,M,8,Rajasthan,24,Bhilwara
2923,Mandamarri,M,28,Andhra Pradesh,1,Adilabad
2924,Mandapam,T.P.,33,Tamil Nadu,27,Ramanathapuram
2925,Mandapeta,M,28,Andhra Pradesh,14,East Godavari
2926,Mandarbani,C.T.,19,West Bengal,9,Barddhaman 
2927,Mandav,N.P.,23,Madhya Pradesh,25,Dhar
2928,Mandawa,M,8,Rajasthan,5,Jhunjhunun
2929,Mandawar,N.P.,9,Uttar Pradesh,3,Bijnor
2930,Mandawar,C.T.,8,Rajasthan,11,Dausa
2931,Mandi,M.Cl.,2,Himachal Pradesh,5,Mandi
2932,Mandi Dabwali,M.C.,6,Haryana,11,Sirsa
2933,Mandideep,M,23,Madhya Pradesh,34,Raisen
2934,Mandla,M,23,Madhya Pradesh,42,Mandla
2935,Mandleshwar,N.P.,23,Madhya Pradesh,27,West Nimar
2936,Mandsaur,M,23,Madhya Pradesh,19,Mandsaur
2937,Mandvi,M,24,Gujarat,1,Kachchh
2938,Mandya,C.M.C,29,Karnataka,22,Mandya
2939,Manegaon,C.T.,23,Madhya Pradesh,39,Jabalpur
2940,Manendragarh,M,22,Chhattisgarh,1,Koriya
2941,Maner,N.A.,10,Bihar,28,Patna
2942,Mangadu,T.P,33,Tamil Nadu,3,Kancheepuram
2943,Mangalagiri,M,28,Andhra Pradesh,17,Guntur
2944,Mangalam,C.T.,33,Tamil Nadu,12,Coimbatore
2945,Mangalampet,T.P.,33,Tamil Nadu,18,Cuddalore
2946,Mangaldoi,M.B.,18,Assam,8,Darrang
2947,Mangalore,M.Corp.,29,Karnataka,24,Dakshina Kannada
2948,Mangalvedhe,M.Cl.,27,Maharashtra,30,Solapur
2949,Mangan,N.T.A,11,Sikkim,1,North 
2950,Mangawan,N.P.,23,Madhya Pradesh,14,Rewa
2951,Manglaur,M.B.,5,Uttaranchal,13,Hardwar
2952,Manglaya Sadak,C.T.,23,Madhya Pradesh,26,Indore
2953,Mango,N.A.,20,Jharkhand,18,Purbi Singhbhum
2954,Mangrol,M,24,Gujarat,12,Junagadh
2955,Mangrol,M,8,Rajasthan,31,Baran
2956,Mangrulpir,M.Cl.,27,Maharashtra,6,Washim
2957,Manihari,N.A.,10,Bihar,10,Katihar
2958,Manikpur,C.T.,19,West Bengal,16,Haora 
2959,Manikpur,N.P.,9,Uttar Pradesh,43,Pratapgarh
2960,Manikpur Sarhat,N.P.,9,Uttar Pradesh,41,Chitrakoot
2961,Manimutharu,T.P.,33,Tamil Nadu,29,Tirunelveli
2962,Maniyar,N.P.,9,Uttar Pradesh,63,Ballia
2963,Manjeri,M,32,Kerala,5,Malappuram
2964,Manjeshwar,C.T.,32,Kerala,1,Kasaragod
2965,Manjhanpur,N.P.,9,Uttar Pradesh,44,Kaushambi
2966,Manjlegaon,M.Cl.,27,Maharashtra,27,Bid
2967,Mankachar,C.T.,18,Assam,2,Dhubri
2968,Mankapur,N.P.,9,Uttar Pradesh,53,Gonda
2969,Manmad,M.Cl.,27,Maharashtra,20,Nashik
2970,Mannargudi,M,33,Tamil Nadu,20,Thiruvarur
2971,Manohar Thana,C.T.,8,Rajasthan,32,Jhalawar
2972,Manor,C.T.,27,Maharashtra,21,Thane
2973,Manpur,N.P.,23,Madhya Pradesh,26,Indore
2974,Mansa,M,24,Gujarat,6,Gandhinagar
2975,Mansa,M.Cl.,3,Punjab,15,Mansa
2976,Mansar,C.T.,27,Maharashtra,9,Nagpur
2977,Mansinhapur,C.T.,19,West Bengal,16,Haora 
2978,Mant Khas,C.T.,2,Himachal Pradesh,2,Kangra
2979,Manugur,C.T.,28,Andhra Pradesh,10,Khammam
2980,Manvi,T.M.C,29,Karnataka,6,Raichur
2981,Manwath,M.Cl.,27,Maharashtra,17,Parbhani
2982,Mappilaiurani,C.T.,33,Tamil Nadu,28,Toothukudi
2983,Mapusa,M.Cl.,30,Goa,1,North Goa 
2984,Maradu,C.T.,32,Kerala,8,Ernakulam
2985,Maraimalainagar,T.P.,33,Tamil Nadu,3,Kancheepuram
2986,Marakkanam,T.P.,33,Tamil Nadu,7,Viluppuram
2987,Maramangalathupatti,C.T.,33,Tamil Nadu,8,Salem
2988,Marandahalli,T.P.,33,Tamil Nadu,5,Dharmapuri
2989,Marathakkara,C.T.,32,Kerala,7,Thrissur
2990,Marehra,M.B.,9,Uttar Pradesh,17,Etah
2991,Margao,M.Cl.,30,Goa,2,South Goa
2992,Margherita,C.T.,18,Assam,14,Tinsukia
2993,Marhaura,N.A.,10,Bihar,17,Saran
2994,Mariahu,N.P.,9,Uttar Pradesh,64,Jaunpur
2995,Mariani,T.C.,18,Assam,17,Jorhat
2996,Marigaon,T.C.,18,Assam,9,Marigaon
2997,Markapur,M,28,Andhra Pradesh,18,Prakasam
2998,Markayankottai,T.P.,33,Tamil Nadu,25,Theni
2999,Marma,C.T.,20,Jharkhand,12,Dhanbad
3000,Maruadih Rly. Settlement,ITS,9,Uttar Pradesh,67,Varanasi
3001,Marudur,T.P.,33,Tamil Nadu,14,Kapur
3002,Marungur,T.P.,33,Tamil Nadu,30,Kanniyakumari
3003,Marwar Junction,C.T.,8,Rajasthan,20,Pali
3004,Masaurhi,N.A.,10,Bihar,28,Patna
3005,Maslandapur,C.T.,19,West Bengal,11,North Twentyfour Parganas
3006,Maswasi,N.P.,9,Uttar Pradesh,5,Rampur
3007,Mataundh,N.P.,9,Uttar Pradesh,40,Banda
3008,Mathabhanga,M,19,West Bengal,3,Koch Bihar 
3009,Matheran,M.Cl.,27,Maharashtra,24,Raigarh
3010,Mathigiri,T.P.,33,Tamil Nadu,5,Dharmapuri
3011,Mathura,M.B.,9,Uttar Pradesh,14,Mathura
3012,Mathura,C.B.,9,Uttar Pradesh,14,Mathura
3013,Mattan,N.A.C.,1,Jammu & Kashmir,6,Anantnag
3014,Mattannur,M,32,Kerala,2,Kannur
3015,Mau,N.P.,23,Madhya Pradesh,3,Bhind
3016,Mau Aima,N.P.,9,Uttar Pradesh,45,Allahabad 
3017,Maudaha,M.B.,9,Uttar Pradesh,38,Hamirpur
3018,Mauganj,N.P.,23,Madhya Pradesh,14,Rewa
3019,Maunath Bhanjan,M.B.,9,Uttar Pradesh,62,Mau
3020,Maur,M.Cl.,3,Punjab,14,Bathinda
3021,Mauranipur,M.B.,9,Uttar Pradesh,36,Jhansi
3022,Maurawan,N.P.,9,Uttar Pradesh,26,Unnao
3023,Mavelikkara,M,32,Kerala,11,Alappuzha
3024,Mavilayi,C.T.,32,Kerala,2,Kannur
3025,Mavoor,C.T.,32,Kerala,4,Kozhikode
3026,Mawana,M.B.,9,Uttar Pradesh,7,Meerut
3027,Mawlai,C.T.,17,Meghalaya,6,East Khasi Hills
3028,Mayang Imphal,N.P.,14,Manipur,6,Imphal West
3029,Mayiladuthurai,M,33,Tamil Nadu,19,Nagapattinam
3030,Mecheri,T.P.,33,Tamil Nadu,8,Salem
3031,Medak,M,28,Andhra Pradesh,4,Medak
3032,Medinipur,M,19,West Bengal,15,Medinipur 
3033,Meenambakkam,T.P,33,Tamil Nadu,3,Kancheepuram
3034,Meerpet,C,28,Andhra Pradesh,6,Rangareddi
3035,Meerut,M.Corp.,9,Uttar Pradesh,7,Meerut
3036,Meerut,C.B.,9,Uttar Pradesh,7,Meerut
3037,Meghahatuburu Forest village,C.T.,20,Jharkhand,17,Pashchimi Singhbhum
3038,Meghnagar,C.T.,23,Madhya Pradesh,24,Jhabua
3039,Meghraj,C.T.,24,Gujarat,5,Sabar Kantha
3040,Mehara Gaon,C.T.,23,Madhya Pradesh,37,Hoshangabad
3041,Mehatpur Basdehra,N.P.,2,Himachal Pradesh,7,Una
3042,Mehdawal,N.P.,9,Uttar Pradesh,56,Sant Kabir Nagar
3043,Mehgaon,N.P.,23,Madhya Pradesh,3,Bhind
3044,Mehkar,M.Cl.,27,Maharashtra,4,Buldana
3045,Mehmand,C.T.,22,Chhattisgarh,7,Bilaspur
3046,Mehnagar,N.P.,9,Uttar Pradesh,61,Azamgarh
3047,Mekliganj,M,19,West Bengal,3,Koch Bihar 
3048,Melacheval,T.P.,33,Tamil Nadu,29,Tirunelveli
3049,Melachokkanathapuram,T.P.,33,Tamil Nadu,25,Theni
3050,Melagaram,T.P.,33,Tamil Nadu,29,Tirunelveli
3051,Melamadai,T.P.,33,Tamil Nadu,24,Madurai
3052,Melamaiyur,C.T.,33,Tamil Nadu,3,Kancheepuram
3053,Melathiruppanthuruthi,T.P.,33,Tamil Nadu,21,Thanjavur
3054,Melattur,T.P.,33,Tamil Nadu,21,Thanjavur
3055,Melpattampakkam,T.P.,33,Tamil Nadu,18,Cuddalore
3056,Melur,M ,33,Tamil Nadu,24,Madurai
3057,Melvisharam,T.P.,33,Tamil Nadu,4,Vellore
3058,Memari,M,19,West Bengal,9,Barddhaman 
3059,Memnagar,M,24,Gujarat,7,Ahmadabad
3060,Mendu,N.P.,9,Uttar Pradesh,13,Hathras
3061,Mera,C.T.,20,Jharkhand,12,Dhanbad
3062,Merta City,M,8,Rajasthan,14,Nagaur
3063,Meru,C.T.,20,Jharkhand,4,Hazaribag
3064,Methala,C.T.,32,Kerala,7,Thrissur
3065,Mettupalayam,M,33,Tamil Nadu,12,Coimbatore
3066,Mettupalayam,T.P.,33,Tamil Nadu,15,Tiruchirappalli
3067,Mettur,M,33,Tamil Nadu,8,Salem
3068,Mhasla,C.T.,27,Maharashtra,24,Raigarh
3069,Mhaswad,M.Cl.,27,Maharashtra,31,Satara
3070,Mhow Cantt.,C.B.,23,Madhya Pradesh,26,Indore
3071,Mhowgaon,N.P.,23,Madhya Pradesh,26,Indore
3072,Mihijam,N.A.,20,Jharkhand,11,Dumka
3073,Mihona,N.P.,23,Madhya Pradesh,3,Bhind
3074,Milak,M.B.,9,Uttar Pradesh,5,Rampur
3075,Minicoy,C.T.,31,Lakshadweep *,1,Lakshadweep
3076,Minjur,T.P,33,Tamil Nadu,1,Thiruvallur
3077,Mira-Bhayandar,M.Cl.,27,Maharashtra,21,Thane
3078,Miranpur,N.P.,9,Uttar Pradesh,2,Muzaffarnagar
3079,Mirganj,N.A.,10,Bihar,15,Gopalganj
3080,Mirganj,N.P.,9,Uttar Pradesh,20,Bareilly
3081,Mirik,N.A.,19,West Bengal,1,Darjiling 
3082,Mirpur Turk,C.T.,7,Delhi *,3,North East
3083,Miryalguda,M,28,Andhra Pradesh,8,Nalgonda
3084,Mirzapur-cum-Vindhyachal,M.B.,9,Uttar Pradesh,69,Mirzapur
3085,Misrikh-cum-Neemsar,M.B.,9,Uttar Pradesh,24,Sitapur
3086,Mithapur,C.T.,24,Gujarat,10,Jamnagar
3087,Mithe Pur,C.T.,7,Delhi *,9,South
3088,Modak,C.T.,8,Rajasthan,30,Kota
3089,Modakurichi,T.P.,33,Tamil Nadu,10,Erode
3090,Modasa,M,24,Gujarat,5,Sabar Kantha
3091,Modinagar,M.B.,9,Uttar Pradesh,9,Ghaziabad
3092,Moga,M.Cl.,3,Punjab,10,Moga
3093,Mogra Badshahpur,M.B.,9,Uttar Pradesh,64,Jaunpur
3094,Mogravadi,C.T.,24,Gujarat,25,Valsad
3095,Mohammadabad,N.P.,9,Uttar Pradesh,29,Farrukhabad
3096,Mohammadabad,M.B.,9,Uttar Pradesh,65,Ghazipur
3097,Mohammadi,M.B.,9,Uttar Pradesh,23,Kheri
3098,Mohan,N.P.,9,Uttar Pradesh,26,Unnao
3099,Mohanpur,N.P.,9,Uttar Pradesh,17,Etah
3100,Mohanpur Mohammadpur,C.T.,5,Uttaranchal,13,Hardwar
3101,Mohanur,T.P.,33,Tamil Nadu,9,Namakkal
3102,Mohgaon,N.P.,23,Madhya Pradesh,43,Chhindwara
3103,Mohiuddinagar,N.A.,10,Bihar,19,Samastipur
3104,Mohiuddinpur,C.T.,9,Uttar Pradesh,7,Meerut
3105,Mohpa,M.Cl.,27,Maharashtra,9,Nagpur
3106,Mohpada Alias Wasambe,C.T.,27,Maharashtra,24,Raigarh
3107,Moirang,M.Cl.,14,Manipur,4,Bishnupur
3108,Mokameh,M,10,Bihar,28,Patna
3109,Mokokchung,T.C.,13,Nagaland,3,Mokokchung
3110,Molakalmuru,T.P.,29,Karnataka,13,Chitradurga
3111,Molar Band,C.T.,7,Delhi *,9,South
3112,Mon,T.C.,13,Nagaland,1,Mon
3113,Monoharpur,C.T.,19,West Bengal,12,Hugli 
3114,Moolakaraipatti,T.P.,33,Tamil Nadu,29,Tirunelveli
3115,Moonak,N.P.,3,Punjab,16,Sangrur
3116,Moovarasampettai,C.T.,33,Tamil Nadu,3,Kancheepuram
3117,Mopperipalayam,T.P.,33,Tamil Nadu,12,Coimbatore
3118,Moradabad,M.Corp.,9,Uttar Pradesh,4,Moradabad
3119,Moragudi,C.T.,28,Andhra Pradesh,20,Cuddapah
3120,Moran Town,C.T.,18,Assam,15,Dibrugarh
3121,Moranhat,T.C.,18,Assam,16,Sibsagar
3122,Morar Cantt.,C.B.,23,Madhya Pradesh,4,Gwalior
3123,Moreh,S.T.,14,Manipur,9,Chandel
3124,Morena,M,23,Madhya Pradesh,2,Morena
3125,Morinda,M.Cl.,3,Punjab,7,Rupnagar
3126,Mormugao,M.Cl.,30,Goa,2,South Goa
3127,Morshi,M.Cl.,27,Maharashtra,7,Amravati
3128,Morvi,M,24,Gujarat,9,Rajkot
3129,Motera,C.T.,24,Gujarat,6,Gandhinagar
3130,Moth,N.P.,9,Uttar Pradesh,36,Jhansi
3131,Motihari,M,10,Bihar,2,Purba Champaran
3132,Motipur,N.A.,10,Bihar,14,Muzaffarpur
3133,Mount Abu,M,8,Rajasthan,19,Sirohi
3134,Mowa,C.T.,22,Chhattisgarh,11,Raipur
3135,Mowad,M.Cl.,27,Maharashtra,9,Nagpur
3136,Mrigala,C.T.,19,West Bengal,12,Hugli 
3137,Mubarakpur,M.B.,9,Uttar Pradesh,61,Azamgarh
3138,Mudalgi,T.M.C,29,Karnataka,1,Belgaum
3139,Mudbidri,T.M.C,29,Karnataka,24,Dakshina Kannada
3140,Muddebihal,T.M.C,29,Karnataka,3,Bijapur
3141,Mudgal,T.P.,29,Karnataka,6,Raichur
3142,Mudhol,T.M.C,29,Karnataka,2,Bagalkot
3143,Mudigere,T.P.,29,Karnataka,17,Chikmagalur
3144,Mudkhed,M.Cl.,27,Maharashtra,15,Nanded
3145,Mudukulathur,T.P.,33,Tamil Nadu,27,Ramanathapuram
3146,Mudushedde,C.T.,29,Karnataka,24,Dakshina Kannada
3147,Mughalsarai,M.B.,9,Uttar Pradesh,66,Chandauli
3148,Mughalsarai Rly. Settlement,N.P.,9,Uttar Pradesh,66,Chandauli
3149,Mugma,C.T.,20,Jharkhand,12,Dhanbad
3150,Muhamma,C.T.,32,Kerala,11,Alappuzha
3151,Muhammadabad,N.P.,9,Uttar Pradesh,62,Mau
3152,Mukandgarh,M,8,Rajasthan,5,Jhunjhunun
3153,Mukasipidariyur,C.T.,33,Tamil Nadu,10,Erode
3154,Mukerian,M.Cl.,3,Punjab,5,Hoshiarpur
3155,Mukhed,M.Cl.,27,Maharashtra,15,Nanded
3156,Mukhiguda,C.T.,21,Orissa,26,Kalahandi
3157,Mukkudal,T.P.,33,Tamil Nadu,29,Tirunelveli
3158,Mukrampur Khema,C.T.,9,Uttar Pradesh,3,Bijnor
3159,Muktsar,M.Cl.,3,Punjab,12,Muktsar
3160,Mul,M.Cl.,27,Maharashtra,13,Chandrapur
3161,Mulagumudu,T.P.,33,Tamil Nadu,30,Kanniyakumari
3162,Mulanur,T.P.,33,Tamil Nadu,10,Erode
3163,Mulavukad,C.T.,32,Kerala,8,Ernakulam
3164,Mulbagal,T.M.C,29,Karnataka,19,Kolar
3165,Mulgund,T.P.,29,Karnataka,8,Gadag
3166,Mulki,T.P.,29,Karnataka,24,Dakshina Kannada
3167,Mullanpur Dakha,N.P.,3,Punjab,9,Ludhiana
3168,Mullanpur- Garibdas,C.T.,3,Punjab,7,Rupnagar
3169,Multai,N.P.,23,Madhya Pradesh,35,Betul
3170,Mulur,C.T.,29,Karnataka,24,Dakshina Kannada
3171,Mundargi,T.P.,29,Karnataka,8,Gadag
3172,Mundera Bazar,N.P.,9,Uttar Pradesh,58,Gorakhpur
3173,Munderi,C.T.,32,Kerala,2,Kannur
3174,Mundgod,T.P.,29,Karnataka,10,Uttara Kannada
3175,Mundi,N.P.,23,Madhya Pradesh,29,East Nimar
3176,Mundia,N.P.,9,Uttar Pradesh,19,Budaun
3177,Mundka,C.T.,7,Delhi *,7,West
3178,Mundra,C.T.,24,Gujarat,1,Kachchh
3179,Mundwa,M,8,Rajasthan,14,Nagaur
3180,Mungaoli,N.P.,23,Madhya Pradesh,7,Guna
3181,Mungeli,M,22,Chhattisgarh,7,Bilaspur
3182,Munger,M,10,Bihar,24,Munger
3183,Muni Ki Reti,N.P.,5,Uttaranchal,4,Tehri Garhwal
3184,Munirabad Project Area,C.T.,29,Karnataka,7,Koppal
3185,Munnur,C.T.,29,Karnataka,24,Dakshina Kannada
3186,Muradnagar,M.B.,9,Uttar Pradesh,9,Ghaziabad
3187,Muragachha,C.T.,19,West Bengal,11,North Twentyfour Parganas
3188,Murbad,C.T.,27,Maharashtra,21,Thane
3189,Murgathaul,C.T.,19,West Bengal,9,Barddhaman 
3190,Murgud,M.Cl.,27,Maharashtra,34,Kolhapur
3191,Muri,C.T.,20,Jharkhand,14,Ranchi
3192,Murliganj,N.A.,10,Bihar,11,Madhepura
3193,Mursan,N.P.,9,Uttar Pradesh,13,Hathras
3194,Murshidabad,M,19,West Bengal,7,Murshidabad 
3195,Murtijapur,M.Cl.,27,Maharashtra,5,Akola
3196,Murud,M.Cl.,27,Maharashtra,24,Raigarh
3197,Muruganpalayam,C.T.,33,Tamil Nadu,12,Coimbatore
3198,Murum,M.Cl.,27,Maharashtra,29,Osmanabad
3199,Murwara (Katni),M.Corp.,23,Madhya Pradesh,38,Katni
3200,Musabani,C.T.,20,Jharkhand,18,Purbi Singhbhum
3201,Musafirkhana,N.P.,9,Uttar Pradesh,49,Sultanpur
3202,Musiri,T.P.,33,Tamil Nadu,15,Tiruchirappalli
3203,Mussoori,M.B.,5,Uttaranchal,5,Dehradun
3204,Mustafabad,C.T.,6,Haryana,3,Yamunanagar
3205,Mustafabad,C.T.,7,Delhi *,3,North East
3206,Muthupet,T.P.,33,Tamil Nadu,20,Thiruvarur
3207,Muthur,T.P.,33,Tamil Nadu,10,Erode
3208,Muttayyapuram,T.P.,33,Tamil Nadu,28,Toothukudi
3209,Muvattupuzha,M,32,Kerala,8,Ernakulam
3210,Muzaffarnagar,M.B.,9,Uttar Pradesh,2,Muzaffarnagar
3211,Muzaffarpur,M.Corp.,10,Bihar,14,Muzaffarpur
3212,Muzhappilangad,C.T.,32,Kerala,2,Kannur
3213,Myladi,T.P.,33,Tamil Nadu,30,Kanniyakumari
3214,Mysore,M.Corp.,29,Karnataka,26,Mysore
3215,N. Vanlaiphai,C.T.,15,Mizoram,5,Serchhip
3216,N.Kawnpui,C.T.,15,Mizoram,2,Kolasib
3217,Nabadwip,M,19,West Bengal,10,Nadia 
3218,Nabagram,C.T.,19,West Bengal,14,Puruliya
3219,Nabagram Colony,C.T.,19,West Bengal,12,Hugli 
3220,Nabarangapur,M,21,Orissa,28,Nabarangapur
3221,Nabgram,C.T.,19,West Bengal,9,Barddhaman 
3222,Nabha,M.Cl.,3,Punjab,17,Patiala
3223,Nabinagar,N.A.,10,Bihar,34,Aurangabad
3224,Nachane,C.T.,27,Maharashtra,32,Ratnagiri
3225,Nachhratpur Katabari,C.T.,19,West Bengal,4,Uttar Dinajpur
3226,Nadathara,C.T.,32,Kerala,7,Thrissur
